Dataset,Algorithm,Type,Run,Threads,Time,Metric,Best Iteration,Iterations,Eta,Leaves,Depth,Hessian,Subsample,Colsample_bytree,Training RAM 1st,Training RAM 25%,Training RAM 50%,Training RAM 75%,Total RAM,gc RAM
'higgs','xgboost-depthwise','depth',2,12,832.1218,0.8262132,500,500,0.25,15,4,1,1,1,5332725760,5376638976,5376659456,5376692224,5362118656,3898007552
'higgs','xgboost-depthwise','depth',3,12,973.1024,0.8337456,500,500,0.25,31,5,1,1,1,5337190400,5377302528,5381636096,5377990656,5379932160,3903430656
'higgs','xgboost-depthwise','depth',4,12,1145.317,0.8393128,500,500,0.25,63,6,1,1,1,5320384512,5356699648,5377368064,5382062080,5382094848,3913146368
'higgs','xgboost-depthwise','depth',5,12,1330.507,0.8439327,500,500,0.25,127,7,1,1,1,5370744832,5381345280,5412868096,5377937408,5414105088,3932434432
'higgs','xgboost-depthwise','depth',6,12,1621.848,0.847215,500,500,0.25,255,8,1,1,1,5417259008,5422424064,5424820224,5426638848,5441576960,3970641920
'higgs','xgboost-depthwise','depth',7,12,1996.535,0.8494702,500,500,0.25,511,9,1,1,1,5476941824,5548228608,5550411776,5556543488,5555392512,4045320192
'higgs','xgboost-depthwise','depth',8,12,2529.424,0.8509809,500,500,0.25,1023,10,1,1,1,5650104320,5722644480,5698093056,5706543104,5770735616,4188389376
'higgs','xgboost-depthwise','depth',9,12,3252.295,0.8510479,500,500,0.25,2047,11,1,1,1,6011543552,6073126912,6059364352,6101155840,6151847936,4455047168
'higgs','xgboost-depthwise','depth',10,12,4448.761,0.8511715,496,500,0.25,4095,12,1,1,1,6643310592,6748708864,6776508416,6795624448,6849761280,4947132416
'higgs','xgboost-depthwise','hessian',1,12,2730.27,0.8509809,500,500,0.25,1023,10,1,1,1,4099018752,4140728320,4153233408,4197625856,4239773696,4187717632
'higgs','xgboost-depthwise','hessian',2,12,2411.439,0.8508192,500,500,0.25,1023,10,5,1,1,5812678656,5870956544,5878366208,5905625088,5902753792,4178509824
'higgs','xgboost-depthwise','hessian',3,12,2417.598,0.8511182,500,500,0.25,1023,10,25,1,1,5801435136,5874814976,5864022016,5857636352,5895639040,4165038080
'higgs','xgboost-depthwise','hessian',4,12,2202.922,0.8514437,500,500,0.25,1023,10,125,1,1,5744427008,5828493312,5831966720,5824237568,5810851840,4139376640
'higgs','xgboost-depthwise','sampling',1,12,2315.296,0.8447792,1000,1000,0.25,63,6,1,1,1,3914129408,3951210496,3988541440,3989925888,3961319424,3920801792
'higgs','xgboost-depthwise','sampling',2,12,2355.307,0.8442801,1000,1000,0.25,63,6,1,0.8,1,5347766272,5374701568,5371826176,5377236992,5366517760,3897434112
'higgs','xgboost-depthwise','sampling',3,12,2282.824,0.8437131,1000,1000,0.25,63,6,1,0.6,1,5307006976,5323063296,5324193792,5329592320,5298835456,3873505280
'higgs','xgboost-depthwise','sampling',4,12,2003.37,0.8422092,1000,1000,0.25,63,6,1,0.4,1,5266845696,5276385280,5277507584,5278908416,5252141056,3849568256
'higgs','xgboost-lossguide','leaves',1,6,827.0563,0.8200457,500,500,0.25,7,0,1,1,1,3901382656,3932708864,3937464320,3973623808,3974885376,3894304768
'higgs','xgboost-lossguide','leaves',2,6,889.9227,0.8290801,500,500,0.25,15,0,1,1,1,5329424384,5373378560,5373575168,5373804544,5358821376,3896741888
'higgs','xgboost-lossguide','leaves',3,6,990.8406,0.8355284,499,500,0.25,31,0,1,1,1,5335220224,5375348736,5379698688,5376053248,5378101248,3902070784
'higgs','xgboost-lossguide','leaves',4,6,1079.948,0.8401812,500,500,0.25,63,0,1,1,1,5318422528,5354835968,5375471616,5380173824,5380218880,3911524352
'higgs','xgboost-lossguide','leaves',5,6,1228.07,0.8454194,499,500,0.25,127,0,1,1,1,5370675200,5380751360,5411852288,5376884736,5413191680,3931791360
'higgs','xgboost-lossguide','leaves',6,6,1342.848,0.8476093,500,500,0.25,255,0,1,1,1,5415321600,5420933120,5423071232,5424340992,5440552960,3970646016
'higgs','xgboost-lossguide','leaves',7,6,1624.438,0.8489392,500,500,0.25,511,0,1,1,1,5475721216,5547356160,5549342720,5555884032,5558095872,4048433152
'higgs','xgboost-lossguide','leaves',8,6,1994.301,0.8494539,463,500,0.25,1023,0,1,1,1,5682610176,5721927680,5742403584,5751615488,5787668480,4203921408
'higgs','xgboost-lossguide','leaves',9,6,2728.783,0.8490512,497,500,0.25,2047,0,1,1,1,6037790720,6113603584,6116036608,6150488064,6182957056,4515356672
'higgs','xgboost-lossguide','leaves',10,6,4137.475,0.8485596,496,500,0.25,4095,0,1,1,1,6725234688,6786732032,6859558912,6944268288,7077957632,5135527936
'higgs','xgboost-lossguide','depth',1,6,862.0556,0.8167468,500,500,0.25,7,3,1,1,1,3901652992,3932798976,3937722368,3973865472,3975168000,3894587392
'higgs','xgboost-lossguide','depth',2,6,1003.162,0.8263696,500,500,0.25,15,4,1,1,1,5329465344,5372948480,5373612032,5373841408,5359435776,3896881152
'higgs','xgboost-lossguide','depth',3,6,1157.047,0.8332625,500,500,0.25,31,5,1,1,1,5335105536,5375062016,5379563520,5375950848,5377998848,3901956096
'higgs','xgboost-lossguide','depth',4,6,1362.808,0.8390347,500,500,0.25,63,6,1,1,1,5318270976,5354610688,5375250432,5379948544,5379973120,3911348224
'higgs','xgboost-lossguide','depth',5,6,1550.442,0.8439891,500,500,0.25,127,7,1,1,1,5370986496,5381177344,5412286464,5377282048,5413421056,3931910144
'higgs','xgboost-lossguide','depth',6,6,1805.576,0.8474511,500,500,0.25,255,8,1,1,1,5414928384,5420441600,5422788608,5424631808,5440131072,3970019328
'higgs','xgboost-lossguide','depth',7,6,2158.391,0.8494112,500,500,0.25,511,9,1,1,1,5475454976,5546971136,5549469696,5555253248,5553954816,4044423168
'higgs','xgboost-lossguide','depth',8,6,2597.05,0.8509809,500,500,0.25,1023,10,1,1,1,5648977920,5721624576,5697040384,5704990720,5769400320,4187107328
'higgs','xgboost-lossguide','depth',9,6,3220.304,0.8510479,500,500,0.25,2047,11,1,1,1,6012760064,6072213504,6058270720,6100234240,6150991872,4455133184
'higgs','xgboost-lossguide','depth',10,6,4106.599,0.8511715,496,500,0.25,4095,12,1,1,1,6646763520,6748209152,6775750656,6794694656,6848802816,4946145280
'higgs','xgboost-lossguide','hessian',1,6,2836.126,0.8509809,500,500,0.25,1023,10,1,1,1,4097970176,4139708416,4152135680,4196532224,4238696448,4186640384
'higgs','xgboost-lossguide','hessian',2,6,2636.757,0.8508192,500,500,0.25,1023,10,5,1,1,5810327552,5868847104,5876224000,5903421440,5900713984,4177985536
'higgs','xgboost-lossguide','hessian',3,6,2600.914,0.8511182,500,500,0.25,1023,10,25,1,1,5801066496,5873299456,5862608896,5856342016,5894246400,4163584000
'higgs','xgboost-lossguide','hessian',4,6,2379.923,0.8514437,500,500,0.25,1023,10,125,1,1,5744353280,5827268608,5830799360,5823070208,5809623040,4137283584
'higgs','xgboost-lossguide','sampling',1,6,2629.497,0.8447221,1000,1000,0.25,63,6,1,1,1,3912323072,3949498368,3986800640,3988197376,3959570432,3919040512
'higgs','xgboost-lossguide','sampling',2,6,2728.082,0.8445672,1000,1000,0.25,63,6,1,0.8,1,5345185792,5372014592,5369401344,5374541824,5364092928,3895046144
'higgs','xgboost-lossguide','sampling',3,6,2511.463,0.843732,999,1000,0.25,63,6,1,0.6,1,5304508416,5320609792,5321748480,5327138816,5296369664,3871375360
'higgs','xgboost-lossguide','sampling',4,6,2225.168,0.8424053,1000,1000,0.25,63,6,1,0.4,1,5263560704,5273489408,5274345472,5275619328,5249130496,3849015296
'higgs','xgboost-depthwise','depth',1,6,883.388,0.8160707,500,500,0.25,7,3,1,1,1,3901497344,3932626944,3937546240,3973705728,3974963200,3894382592
'higgs','xgboost-depthwise','depth',2,6,997.7961,0.8262132,500,500,0.25,15,4,1,1,1,5329453056,5373440000,5373620224,5373849600,5358862336,3896709120
'higgs','xgboost-depthwise','depth',3,6,1167.477,0.8337456,500,500,0.25,31,5,1,1,1,5335105536,5375238144,5379571712,5375926272,5377974272,3901935616
'higgs','xgboost-depthwise','depth',4,6,1360.759,0.8393128,500,500,0.25,63,6,1,1,1,5318340608,5354688512,5375328256,5380026368,5380071424,3911450624
'higgs','xgboost-depthwise','depth',5,6,1554.922,0.8439327,500,500,0.25,127,7,1,1,1,5370126336,5380132864,5411598336,5376659456,5412827136,3931549696
'higgs','xgboost-depthwise','depth',6,6,1782.886,0.847215,500,500,0.25,255,8,1,1,1,5414907904,5420093440,5422432256,5424398336,5439479808,3969691648
'higgs','xgboost-depthwise','depth',7,6,2173.713,0.8494702,500,500,0.25,511,9,1,1,1,5474381824,5546082304,5548683264,5554335744,5553106944,4044107776
'higgs','xgboost-depthwise','depth',8,6,2574.645,0.8509809,500,500,0.25,1023,10,1,1,1,5647593472,5719556096,5695754240,5704073216,5768159232,4186996736
'higgs','xgboost-depthwise','depth',9,6,3114.418,0.8510479,500,500,0.25,2047,11,1,1,1,6011097088,6071771136,6057242624,6099030016,6149775360,4454227968
'higgs','xgboost-depthwise','depth',10,6,4063.77,0.8511715,496,500,0.25,4095,12,1,1,1,6646026240,6747598848,6775271424,6794321920,6848327680,4945600512
'higgs','xgboost-depthwise','hessian',1,6,2552.803,0.8509809,500,500,0.25,1023,10,1,1,1,4097843200,4139540480,4151980032,4196483072,4238614528,4186558464
'higgs','xgboost-depthwise','hessian',2,6,2474.29,0.8508192,500,500,0.25,1023,10,5,1,1,5809950720,5868646400,5876224000,5903609856,5900775424,4177682432
'higgs','xgboost-depthwise','hessian',3,6,2404.833,0.8511182,500,500,0.25,1023,10,25,1,1,5800947712,5873352704,5862498304,5856219136,5894262784,4163465216
'higgs','xgboost-depthwise','hessian',4,6,2302.669,0.8514437,500,500,0.25,1023,10,125,1,1,5743697920,5826031616,5830463488,5822824448,5809332224,4137168896
'higgs','xgboost-depthwise','sampling',1,6,2916.513,0.8447792,1000,1000,0.25,63,6,1,1,1,3912163328,3949301760,3986509824,3987906560,3959275520,3918745600
'higgs','xgboost-depthwise','sampling',2,6,2797.13,0.8442801,1000,1000,0.25,63,6,1,0.8,1,5345128448,5372190720,5369311232,5374451712,5363986432,3895042048
'higgs','xgboost-depthwise','sampling',3,6,2772.881,0.8437131,1000,1000,0.25,63,6,1,0.6,1,5306372096,5322383360,5323247616,5328646144,5297364992,3871244288
'higgs','xgboost-depthwise','sampling',4,6,2442.476,0.8422092,1000,1000,0.25,63,6,1,0.4,1,5265121280,5274198016,5274992640,5276131328,5248819200,3848085504
'higgs','xgboost-lossguide','leaves',1,1,1964.839,0.8200457,500,500,0.25,7,0,1,1,1,3900469248,3931742208,3936497664,3972640768,3973898240,3893317632
'higgs','xgboost-lossguide','leaves',2,1,2059.468,0.8290801,500,500,0.25,15,0,1,1,1,5327896576,5371867136,5372063744,5372293120,5357838336,3895799808
'higgs','xgboost-lossguide','leaves',3,1,2317.478,0.8355284,499,500,0.25,31,0,1,1,1,5333688320,5373767680,5378101248,5374488576,5376536576,3900592128
'higgs','xgboost-lossguide','leaves',4,1,2521.891,0.8401812,500,500,0.25,63,0,1,1,1,5316866048,5353172992,5373812736,5378502656,5378543616,3910787072
'higgs','xgboost-lossguide','leaves',5,1,2886.808,0.8454194,499,500,0.25,127,0,1,1,1,5367156736,5377835008,5409304576,5374373888,5410672640,3930300416
'higgs','xgboost-lossguide','leaves',6,1,2994.421,0.8476093,500,500,0.25,255,0,1,1,1,5411749888,5417824256,5420171264,5422546944,5438779392,3969228800
'higgs','xgboost-lossguide','leaves',7,1,3354.811,0.8489392,500,500,0.25,511,0,1,1,1,5475377152,5546430464,5547900928,5554462720,5556613120,4047142912
'higgs','xgboost-lossguide','leaves',8,1,3627.022,0.8494539,463,500,0.25,1023,0,1,1,1,5680410624,5719384064,5740630016,5749846016,5785874432,4203327488
'higgs','xgboost-lossguide','leaves',9,1,4026.671,0.8490512,497,500,0.25,2047,0,1,1,1,6035968000,6111989760,6114414592,6148866048,6181335040,4512935936
'higgs','xgboost-lossguide','leaves',10,1,4809.09,0.8485596,496,500,0.25,4095,0,1,1,1,6718418944,6784086016,6857007104,6941724672,7075414016,5133508608
'higgs','xgboost-lossguide','depth',1,1,2068.15,0.8167468,500,500,0.25,7,3,1,1,1,3900469248,3931586560,3936497664,3972640768,3973898240,3893317632
'higgs','xgboost-lossguide','depth',2,1,2347.099,0.8263696,500,500,0.25,15,4,1,1,1,5327896576,5371404288,5372063744,5372293120,5357838336,3895799808
'higgs','xgboost-lossguide','depth',3,1,3011.991,0.8332625,500,500,0.25,31,5,1,1,1,5333688320,5373612032,5378101248,5374488576,5376536576,3900592128
'higgs','xgboost-lossguide','depth',4,1,3239.982,0.8390347,500,500,0.25,63,6,1,1,1,5316878336,5353185280,5373825024,5378514944,5378539520,3910791168
'higgs','xgboost-lossguide','depth',5,1,4163.385,0.8439891,500,500,0.25,127,7,1,1,1,5367271424,5377875968,5409349632,5374410752,5410578432,3930210304
'higgs','xgboost-lossguide','depth',6,1,4334.47,0.8474511,500,500,0.25,255,8,1,1,1,5411631104,5417713664,5420056576,5422440448,5437919232,3968438272
'higgs','xgboost-lossguide','depth',7,1,5532.922,0.8494112,500,500,0.25,511,9,1,1,1,5474873344,5545099264,5546991616,5553442816,5552087040,4043153408
'higgs','xgboost-lossguide','depth',8,1,5574.833,0.8509809,500,500,0.25,1023,10,1,1,1,5646397440,5718454272,5694865408,5703245824,5767675904,4186505216
'higgs','xgboost-lossguide','depth',9,1,6910.02,0.8510479,500,500,0.25,2047,11,1,1,1,6010900480,6070906880,6057062400,6099017728,6149881856,4453511168
'higgs','xgboost-lossguide','depth',10,1,7181.01,0.8511715,496,500,0.25,4095,12,1,1,1,6639968256,6745608192,6773215232,6792200192,6846349312,4944760832
'higgs','xgboost-lossguide','hessian',1,1,6369.7,0.8509809,500,500,0.25,1023,10,1,1,1,4096942080,4138807296,4151279616,4195913728,4238192640,4186136576
'higgs','xgboost-lossguide','hessian',2,1,5330.103,0.8508192,500,500,0.25,1023,10,5,1,1,5808947200,5867524096,5874937856,5902430208,5899575296,4176142336
'higgs','xgboost-lossguide','hessian',3,1,6295.182,0.8511182,500,500,0.25,1023,10,25,1,1,5798555648,5871423488,5860679680,5854638080,5892653056,4163743744
'higgs','xgboost-lossguide','hessian',4,1,5369.006,0.8514437,500,500,0.25,1023,10,125,1,1,5741088768,5824131072,5828612096,5821112320,5807570944,4137508864
'higgs','xgboost-lossguide','sampling',1,1,7009.959,0.8447221,1000,1000,0.25,63,6,1,1,1,3911348224,3948462080,3985760256,3987161088,3958501376,3917971456
'higgs','xgboost-lossguide','sampling',2,1,6072.508,0.8445672,1000,1000,0.25,63,6,1,0.8,1,5343526912,5370576896,5367705600,5372850176,5362397184,3893710848
'higgs','xgboost-lossguide','sampling',3,1,6083.805,0.843732,999,1000,0.25,63,6,1,0.6,1,5305217024,5320744960,5321351168,5326417920,5295083520,3869990912
'higgs','xgboost-lossguide','sampling',4,1,4895.16,0.8424053,1000,1000,0.25,63,6,1,0.4,1,5261692928,5271224320,5272293376,5273686016,5246918656,3847163904
'higgs','xgboost-depthwise','depth',1,1,2120.239,0.8160707,500,500,0.25,7,3,1,1,1,3900469248,3931582464,3936497664,3972640768,3973898240,3893317632
'higgs','xgboost-depthwise','depth',2,1,2335.528,0.8262132,500,500,0.25,15,4,1,1,1,5327896576,5371867136,5372063744,5372293120,5357838336,3895799808
'higgs','xgboost-depthwise','depth',3,1,3038.338,0.8337456,500,500,0.25,31,5,1,1,1,5333688320,5373767680,5378101248,5374488576,5376536576,3900592128
'higgs','xgboost-depthwise','depth',4,1,3217.988,0.8393128,500,500,0.25,63,6,1,1,1,5316878336,5353185280,5373825024,5378514944,5378547712,3910791168
'higgs','xgboost-depthwise','depth',5,1,4227.279,0.8439327,500,500,0.25,127,7,1,1,1,5367148544,5377822720,5409296384,5374361600,5410533376,3930165248
'higgs','xgboost-depthwise','depth',6,1,4346.449,0.847215,500,500,0.25,255,8,1,1,1,5411614720,5417689088,5420036096,5422407680,5437878272,3968401408
'higgs','xgboost-depthwise','depth',7,1,5642.644,0.8494702,500,500,0.25,511,9,1,1,1,5474549760,5545537536,5546926080,5553340416,5552173056,4043112448
'higgs','xgboost-depthwise','depth',8,1,5812.68,0.8509809,500,500,0.25,1023,10,1,1,1,5646766080,5718577152,5694873600,5703270400,5767626752,4187721728
'higgs','xgboost-depthwise','depth',9,1,7063.61,0.8510479,500,500,0.25,2047,11,1,1,1,6010793984,6070886400,6056910848,6098853888,6149656576,4454072320
'higgs','xgboost-depthwise','depth',10,1,7339.853,0.8511715,496,500,0.25,4095,12,1,1,1,6639915008,6745423872,6772940800,6792015872,6846021632,4943872000
'higgs','xgboost-depthwise','hessian',1,1,6312.045,0.8509809,500,500,0.25,1023,10,1,1,1,4096974848,4138831872,4151300096,4195905536,4238135296,4186079232
'higgs','xgboost-depthwise','hessian',2,1,5376.53,0.8508192,500,500,0.25,1023,10,5,1,1,5808795648,5867560960,5875093504,5902516224,5899657216,4176601088
'higgs','xgboost-depthwise','hessian',3,1,6233.048,0.8511182,500,500,0.25,1023,10,25,1,1,5798637568,5870858240,5860737024,5854531584,5892575232,4163452928
'higgs','xgboost-depthwise','hessian',4,1,5323.054,0.8514437,500,500,0.25,1023,10,125,1,1,5741092864,5824376832,5828677632,5821153280,5807620096,4136136704
'higgs','xgboost-depthwise','sampling',1,1,7122.688,0.8447792,1000,1000,0.25,63,6,1,1,1,3911344128,3948457984,3985756160,3987156992,3958513664,3917983744
'higgs','xgboost-depthwise','sampling',2,1,6097.222,0.8442801,1000,1000,0.25,63,6,1,0.8,1,5343543296,5370601472,5367721984,5372866560,5362409472,3893714944
'higgs','xgboost-depthwise','sampling',3,1,6165.014,0.8437131,1000,1000,0.25,63,6,1,0.6,1,5305204736,5320732672,5321338880,5326405632,5295071232,3869974528
'higgs','xgboost-depthwise','sampling',4,1,4842.915,0.8422092,1000,1000,0.25,63,6,1,0.4,1,5261688832,5271224320,5272289280,5273681920,5246910464,3847155712
'bosch','lightgbm-v1','leaves',1,12,753.3198,0.7053693,1998,2000,0.02,7,-1,1,1,1,686608384,701177856,702447616,700084224,699846656,678858752
'bosch','lightgbm-v1','leaves',2,12,706.6483,0.7159095,1331,1500,0.02,15,-1,1,1,1,1043857408,1051635712,1041244160,1053499392,1038417920,723263488
'bosch','lightgbm-v1','leaves',3,12,618.114,0.7159274,668,1000,0.02,31,-1,1,1,1,1138581504,1147924480,1135390720,1148178432,1148657664,790425600
'bosch','lightgbm-v1','leaves',4,12,836.3125,0.7150794,354,1000,0.02,63,-1,1,1,1,1324146688,1334661120,1334034432,1336098816,1337061376,934932480
'bosch','lightgbm-v1','leaves',5,12,573.336,0.7163455,308,500,0.02,127,-1,1,1,1,1693810688,1702727680,1704267776,1702866944,1699504128,1196060672
'bosch','lightgbm-v1','leaves',6,12,662.5653,0.710423,196,400,0.02,255,-1,1,1,1,2428555264,2436640768,2432929792,2433339392,2436755456,1699930112
'bosch','lightgbm-v1','leaves',7,12,959.9441,0.7141631,340,400,0.02,511,-1,1,1,1,3895955456,3905200128,3912953856,3912810496,3920039936,2746396672
'bosch','lightgbm-v1','leaves',8,12,1322.945,0.7108295,167,400,0.02,1023,-1,1,1,1,6832295936,6841675776,6857252864,6855991296,6874300416,4824997888
'bosch','lightgbm-v1','leaves',9,12,1523.877,0.7105852,161,400,0.02,2047,-1,1,1,1,12701335552,12723134464,12744192000,12754870272,12768759808,8970670080
'bosch','lightgbm-v1','leaves',10,12,1542.18,0.7105852,161,400,0.02,4095,-1,1,1,1,24430129152,24470331392,24499023872,24524361728,24542474240,17164681216
'bosch','lightgbm-v1','depth',1,12,724.1797,0.7046033,1992,2000,0.02,7,3,1,1,1,686538752,701083648,702267392,699846656,699531264,678535168
'bosch','lightgbm-v1','depth',2,12,641.2742,0.7113311,1445,1500,0.02,15,4,1,1,1,1043775488,1051529216,1041006592,1053261824,1038258176,724557824
'bosch','lightgbm-v1','depth',3,12,511.0563,0.7132215,982,1000,0.02,31,5,1,1,1,1138798592,1147621376,1135267840,1147588608,1148334080,787886080
'bosch','lightgbm-v1','depth',4,12,579.29,0.7168651,940,1000,0.02,63,6,1,1,1,1324220416,1334550528,1333948416,1335844864,1336938496,930508800
'bosch','lightgbm-v1','depth',5,12,357.9397,0.7101693,234,500,0.02,127,7,1,1,1,1693655040,1702969344,1704271872,1702440960,1699078144,1195855872
'bosch','lightgbm-v1','depth',6,12,346.1886,0.7120555,398,400,0.02,255,8,1,1,1,2427539456,2435604480,2431774720,2432241664,2436063232,1697652736
'bosch','lightgbm-v1','depth',7,12,395.2281,0.7125938,313,400,0.02,511,9,1,1,1,3897331712,3905372160,3913285632,3914158080,3919507456,2748727296
'bosch','lightgbm-v1','depth',8,12,454.4281,0.7112878,278,400,0.02,1023,10,1,1,1,6832652288,6843670528,6859116544,6858190848,6874898432,4804149248
'bosch','lightgbm-v1','depth',9,12,520.1378,0.7121002,386,400,0.02,2047,11,1,1,1,12695207936,12714397696,12737536000,12748550144,12761935872,8936443904
