Dataset,Algorithm,Type,Run,Threads,Time,Metric,Best Iteration,Iterations,Eta,Leaves,Depth,Hessian,Subsample,Colsample_bytree
'bosch','lightgbm-na','depth',3,4,523.284848876953,0.718217330411,826,1000,0.02,31,5,1,1,1
'bosch','lightgbm-na','depth',4,4,489.473027099609,0.720099393430,432,800,0.02,63,6,1,1,1
'bosch','lightgbm-na','depth',5,4,344.192372070313,0.720300993843,469,500,0.02,127,7,1,1,1
'bosch','lightgbm-na','depth',6,4,310.722393798828,0.722277104938,340,400,0.02,255,8,1,1,1
'bosch','lightgbm-na','depth',7,4,334.861786132812,0.725031137915,359,400,0.02,511,9,1,1,1
'bosch','lightgbm-na','depth',8,4,363.688086181641,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','depth',9,4,393.745569824219,0.723689164537,314,400,0.02,2047,11,1,1,1
'bosch','lightgbm-na','depth',10,4,420.308096923828,0.719858918146,323,400,0.02,4095,12,1,1,1
'bosch','lightgbm-na','hessian',1,4,346.954366943359,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','hessian',2,4,358.141287841797,0.721866243194,335,400,0.02,1023,10,5,1,1
'bosch','lightgbm-na','hessian',3,4,345.424544677734,0.716184673811,304,400,0.02,1023,10,25,1,1
'bosch','lightgbm-na','hessian',4,4,314.478743164063,0.703528855076,400,400,0.02,1023,10,125,1,1
'bosch','lightgbm-na','sampling',1,4,391.248184326172,0.718079712480,364,750,0.04,63,6,1,1,1
'bosch','lightgbm-na','sampling',2,4,395.349317138672,0.725467760870,328,750,0.04,63,6,1,0.8,1
'bosch','lightgbm-na','sampling',3,4,355.679418701172,0.719499498098,633,750,0.04,63,6,1,0.6,1
'bosch','lightgbm-na','sampling',4,4,426.617898193359,0.716120386663,406,750,0.04,63,6,1,0.4,1
'bosch','lightgbm-na','leaves',1,3,1006.741201171875,0.713880859187,1965,2000,0.02,7,-1,1,1,1
'bosch','lightgbm-na','leaves',2,3,897.356235595703,0.720739660925,1138,1500,0.02,15,-1,1,1,1
'bosch','lightgbm-na','leaves',3,3,575.312500976563,0.722214385389,434,750,0.02,31,-1,1,1,1
'bosch','lightgbm-na','leaves',4,3,488.155639160156,0.724139086036,384,500,0.02,63,-1,1,1,1
'bosch','lightgbm-na','leaves',5,3,476.233748779297,0.724306391984,314,400,0.02,127,-1,1,1,1
'bosch','lightgbm-na','leaves',6,3,493.856194580078,0.723226194475,344,350,0.02,255,-1,1,1,1
'bosch','lightgbm-na','leaves',7,3,550.806241943359,0.723413855764,325,325,0.02,511,-1,1,1,1
'bosch','lightgbm-na','leaves',8,3,565.064493896484,0.711940745561,235,300,0.02,1023,-1,1,1,1
'bosch','lightgbm-na','leaves',9,3,287.359315673828,0.712669454755,167,200,0.02,2047,-1,1,1,1
'bosch','lightgbm-na','leaves',10,3,312.489291992187,0.712669454755,167,200,0.02,4095,-1,1,1,1
'bosch','lightgbm-na','depth',1,3,966.679402343750,0.712781923412,1838,2000,0.02,7,3,1,1,1
'bosch','lightgbm-na','depth',2,3,821.969350097656,0.715481673747,1494,1500,0.02,15,4,1,1,1
'bosch','lightgbm-na','depth',3,3,614.622478759766,0.718217330411,826,1000,0.02,31,5,1,1,1
'bosch','lightgbm-na','depth',4,3,543.269362548828,0.720099393430,432,800,0.02,63,6,1,1,1
'bosch','lightgbm-na','depth',5,3,398.649921875000,0.720300993843,469,500,0.02,127,7,1,1,1
'bosch','lightgbm-na','depth',6,3,363.968113281250,0.722277104938,340,400,0.02,255,8,1,1,1
'bosch','lightgbm-na','depth',7,3,395.407436035156,0.725031137915,359,400,0.02,511,9,1,1,1
'bosch','lightgbm-na','depth',8,3,422.953106933594,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','depth',9,3,453.486909912109,0.723689164537,314,400,0.02,2047,11,1,1,1
'bosch','lightgbm-na','depth',10,3,510.575656738281,0.719858918146,323,400,0.02,4095,12,1,1,1
'bosch','lightgbm-na','hessian',1,3,421.357529296875,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','hessian',2,3,424.240604003906,0.721866243194,335,400,0.02,1023,10,5,1,1
'bosch','lightgbm-na','hessian',3,3,411.554381835937,0.716184673811,304,400,0.02,1023,10,25,1,1
'bosch','lightgbm-na','hessian',4,3,379.605621826172,0.703528855076,400,400,0.02,1023,10,125,1,1
'bosch','lightgbm-na','sampling',1,3,472.525687011719,0.718079712480,364,750,0.04,63,6,1,1,1
'bosch','lightgbm-na','sampling',2,3,487.572470214844,0.724642063702,400,750,0.04,63,6,1,0.8,1
'bosch','lightgbm-na','sampling',3,3,437.912351074219,0.721922067395,447,750,0.04,63,6,1,0.6,1
'bosch','lightgbm-na','sampling',4,3,521.764995117187,0.716014243082,436,750,0.04,63,6,1,0.4,1
'bosch','lightgbm-na','leaves',1,2,1356.905250976562,0.713880859187,1965,2000,0.02,7,-1,1,1,1
'bosch','lightgbm-na','leaves',2,2,1196.988638916016,0.720739660925,1138,1500,0.02,15,-1,1,1,1
'bosch','lightgbm-na','leaves',3,2,798.199939941406,0.722214385389,434,750,0.02,31,-1,1,1,1
'bosch','lightgbm-na','leaves',4,2,690.523680175781,0.724139086036,384,500,0.02,63,-1,1,1,1
'bosch','lightgbm-na','leaves',5,2,665.843632812500,0.724306391984,314,400,0.02,127,-1,1,1,1
'bosch','lightgbm-na','leaves',6,2,700.138019042969,0.723226194475,344,350,0.02,255,-1,1,1,1
'bosch','lightgbm-na','leaves',7,2,777.870498291016,0.723413855764,325,325,0.02,511,-1,1,1,1
'bosch','lightgbm-na','leaves',8,2,801.393090820313,0.711940745561,235,300,0.02,1023,-1,1,1,1
'bosch','lightgbm-na','leaves',9,2,383.854281005859,0.712669454755,167,200,0.02,2047,-1,1,1,1
'bosch','lightgbm-na','leaves',10,2,389.347446044922,0.712669454755,167,200,0.02,4095,-1,1,1,1
'bosch','lightgbm-na','depth',1,2,1214.556317138672,0.712781923412,1838,2000,0.02,7,3,1,1,1
'bosch','lightgbm-na','depth',2,2,1042.766897949219,0.715481673747,1494,1500,0.02,15,4,1,1,1
'bosch','lightgbm-na','depth',3,2,804.095007812500,0.718217330411,826,1000,0.02,31,5,1,1,1
'bosch','lightgbm-na','depth',4,2,717.956900146484,0.720099393430,432,800,0.02,63,6,1,1,1
'bosch','lightgbm-na','depth',5,2,535.403811035156,0.720300993843,469,500,0.02,127,7,1,1,1
'bosch','lightgbm-na','depth',6,2,485.578746826172,0.722277104938,340,400,0.02,255,8,1,1,1
'bosch','lightgbm-na','depth',7,2,524.450644042969,0.725031137915,359,400,0.02,511,9,1,1,1
'bosch','lightgbm-na','depth',8,2,562.718848144531,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','depth',9,2,613.620568603516,0.723689164537,314,400,0.02,2047,11,1,1,1
'bosch','lightgbm-na','depth',10,2,680.725697021484,0.719858918146,323,400,0.02,4095,12,1,1,1
'bosch','lightgbm-na','hessian',1,2,611.841284912109,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','hessian',2,2,638.217979980469,0.721866243194,335,400,0.02,1023,10,5,1,1
'bosch','lightgbm-na','hessian',3,2,633.386862060547,0.716184673811,304,400,0.02,1023,10,25,1,1
'bosch','lightgbm-na','hessian',4,2,573.808669921875,0.703528855076,400,400,0.02,1023,10,125,1,1
'bosch','lightgbm-na','sampling',1,2,704.218126953125,0.718079712480,364,750,0.04,63,6,1,1,1
'bosch','lightgbm-na','sampling',2,2,703.434250000000,0.722696705652,499,750,0.04,63,6,1,0.8,1
'bosch','lightgbm-na','sampling',3,2,622.633650878906,0.716449743720,246,750,0.04,63,6,1,0.6,1
'bosch','lightgbm-na','sampling',4,2,749.066804931641,0.710958298994,398,750,0.04,63,6,1,0.4,1
'bosch','lightgbm-na','leaves',1,1,2328.154321044922,0.713880859187,1965,2000,0.02,7,-1,1,1,1
'bosch','lightgbm-na','leaves',2,1,2083.076811035156,0.720739660925,1138,1500,0.02,15,-1,1,1,1
'bosch','lightgbm-na','leaves',3,1,1385.059318115234,0.722214385389,434,750,0.02,31,-1,1,1,1
'bosch','lightgbm-na','leaves',4,1,1204.042995849609,0.724139086036,384,500,0.02,63,-1,1,1,1
'bosch','lightgbm-na','leaves',5,1,1204.847437744141,0.724306391984,314,400,0.02,127,-1,1,1,1
'bosch','lightgbm-na','leaves',6,1,1301.451139892578,0.723226194475,344,350,0.02,255,-1,1,1,1
'bosch','lightgbm-na','leaves',7,1,1452.191781005859,0.723413855764,325,325,0.02,511,-1,1,1,1
'bosch','lightgbm-na','leaves',8,1,1454.679968994141,0.711940745561,235,300,0.02,1023,-1,1,1,1
'bosch','lightgbm-na','leaves',9,1,707.778096679687,0.712669454755,167,200,0.02,2047,-1,1,1,1
'bosch','lightgbm-na','leaves',10,1,721.967508056641,0.712669454755,167,200,0.02,4095,-1,1,1,1
'bosch','lightgbm-na','depth',1,1,2251.264320312500,0.712781923412,1838,2000,0.02,7,3,1,1,1
'bosch','lightgbm-na','depth',2,1,1980.213657714844,0.715481673747,1494,1500,0.02,15,4,1,1,1
'bosch','lightgbm-na','depth',3,1,1520.080568847656,0.718217330411,826,1000,0.02,31,5,1,1,1
'bosch','lightgbm-na','depth',4,1,1383.086811279297,0.720099393430,432,800,0.02,63,6,1,1,1
'bosch','lightgbm-na','depth',5,1,1008.480509033203,0.720300993843,469,500,0.02,127,7,1,1,1
'bosch','lightgbm-na','depth',6,1,910.636193847656,0.722277104938,340,400,0.02,255,8,1,1,1
'bosch','lightgbm-na','depth',7,1,995.832369140625,0.725031137915,359,400,0.02,511,9,1,1,1
'bosch','lightgbm-na','depth',8,1,1066.446261962891,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','depth',9,1,1146.415637451172,0.723689164537,314,400,0.02,2047,11,1,1,1
'bosch','lightgbm-na','depth',10,1,1250.643748046875,0.719858918146,323,400,0.02,4095,12,1,1,1
'bosch','lightgbm-na','hessian',1,1,1068.969496093750,0.723103088545,351,400,0.02,1023,10,1,1,1
'bosch','lightgbm-na','hessian',2,1,1098.753700927734,0.721866243194,335,400,0.02,1023,10,5,1,1
'bosch','lightgbm-na','hessian',3,1,1048.193063964844,0.716184673811,304,400,0.02,1023,10,25,1,1
'bosch','lightgbm-na','hessian',4,1,972.703728027344,0.703528855076,400,400,0.02,1023,10,125,1,1
'bosch','lightgbm-na','sampling',1,1,1220.755628662109,0.718079712480,364,750,0.04,63,6,1,1,1
'bosch','lightgbm-na','sampling',2,1,1245.033618164063,0.725658549543,323,750,0.04,63,6,1,0.8,1
'bosch','lightgbm-na','sampling',3,1,1119.141250000000,0.722189345482,507,750,0.04,63,6,1,0.6,1
'bosch','lightgbm-na','sampling',4,1,1371.583632812500,0.710232920294,240,750,0.04,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,40,781.955533935547,0.832296050175,1999,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,40,638.753105957031,0.838044663759,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,40,505.198676269531,0.840812758170,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,40,291.314301025391,0.839664295542,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,40,281.653024902344,0.842108516080,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,40,273.215531738281,0.843599599435,349,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,40,268.094298828125,0.844946292567,300,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,40,257.383605224609,0.845305434409,245,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,40,258.570539794922,0.845212398714,200,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,40,256.513042968750,0.845162258371,138,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,40,767.473752929688,0.827518166629,1999,2000,0.25,7,3,1,1,1
'higgs','lightgbm-na','depth',2,40,629.185511718750,0.832476450683,1156,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,40,451.753657958984,0.834677246597,713,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,40,296.701773925781,0.837575191094,500,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,40,274.304309082031,0.839359472672,398,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,40,265.477995117188,0.842056989013,304,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,40,262.636773193359,0.843039546732,239,300,0.25,511,9,1,1,1
'higgs','lightgbm-na','depth',8,40,248.653024902344,0.842771755731,206,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,40,244.734251953125,0.843614601413,178,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,40,237.680490966797,0.844847466015,150,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,40,229.374352294922,0.842716154360,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,40,224.264893798828,0.843554261266,200,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,40,225.091103027344,0.844083240680,197,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,40,222.846747070312,0.843743703166,192,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,40,244.783037109375,0.835892978578,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,40,241.291135009766,0.836034735791,400,400,0.25,63,6,1,0.8,1
'higgs','lightgbm-na','sampling',3,40,203.752350097656,0.835464019036,400,400,0.25,63,6,1,0.6,1
'higgs','lightgbm-na','sampling',4,40,151.345530029297,0.836177642991,400,400,0.25,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,20,732.533062988281,0.832296050175,1999,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,20,608.015494628906,0.838044663759,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,20,478.829239257813,0.840812758170,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,20,307.858700927734,0.839664295542,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,20,290.197519042969,0.842108516080,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,20,277.953647949219,0.843599599435,349,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,20,286.591133056641,0.844946292567,300,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,20,281.791787109375,0.845305432402,245,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,20,287.167822998047,0.845212419579,200,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,20,317.113302978516,0.845162258371,138,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,20,700.974348144531,0.827518166629,1999,2000,0.25,7,3,1,1,1
'higgs','lightgbm-na','depth',2,20,569.675548095703,0.832476450683,1156,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,20,437.911770019531,0.834677246597,713,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,20,298.229908203125,0.837575191094,500,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,20,284.203620361328,0.839359472672,398,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,20,288.940575195312,0.842056989013,304,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,20,282.178725097656,0.843039546732,239,300,0.25,511,9,1,1,1
'higgs','lightgbm-na','depth',8,20,272.376827148437,0.842771755731,206,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,20,282.020580078125,0.843614191334,178,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,20,273.118377685547,0.844846598911,150,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,20,257.778095214844,0.842716154360,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,20,255.637362060547,0.843555910809,200,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,20,243.387391113281,0.844083240680,197,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,20,250.957403320312,0.843743703166,192,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,20,256.543091064453,0.835892978578,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,20,229.029904052734,0.836379656491,400,400,0.25,63,6,1,0.8,1
'higgs','lightgbm-na','sampling',3,20,196.812993652344,0.835823483083,400,400,0.25,63,6,1,0.6,1
'higgs','lightgbm-na','sampling',4,20,137.538489746094,0.835793739138,400,400,0.25,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,10,483.919988037109,0.832296050175,1999,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,10,426.006249267578,0.838044663759,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,10,355.296897216797,0.840812758170,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,10,239.936821289062,0.839664295542,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,10,244.526813964844,0.842108516080,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,10,251.922450927734,0.843599599435,349,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,10,276.362498046875,0.844946292567,300,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,10,291.535357910156,0.845305432402,245,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,10,323.044963134766,0.845212397911,200,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,10,348.246786865234,0.845162258371,138,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,10,483.643044921875,0.827518166629,1999,2000,0.25,7,3,1,1,1
'higgs','lightgbm-na','depth',2,10,391.634859130859,0.832476450683,1156,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,10,310.186876220703,0.834677246597,713,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,10,227.358069824219,0.837575191094,500,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,10,231.779366943359,0.839359472672,398,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,10,229.264956298828,0.842056989013,304,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,10,245.720550048828,0.843039546732,239,300,0.25,511,9,1,1,1
'higgs','lightgbm-na','depth',8,10,254.881780029297,0.842771755731,206,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,10,267.989989013672,0.843614415634,178,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,10,279.759948974609,0.844844513208,150,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,10,246.124946044922,0.842716154360,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,10,249.171814941406,0.843552874542,200,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,10,234.517427978516,0.844083240680,197,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,10,235.263416992188,0.843743703166,192,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,10,187.247957031250,0.835892978578,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,10,193.169313964844,0.835663850933,400,400,0.25,63,6,1,0.8,1
'higgs','lightgbm-na','sampling',3,10,178.259402832031,0.835786159504,400,400,0.25,63,6,1,0.6,1
'higgs','lightgbm-na','sampling',4,10,134.811211914063,0.835231306614,400,400,0.25,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,5,740.471194580078,0.832296050175,1999,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,5,648.254402832031,0.838044663759,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,5,531.963725097656,0.840812758170,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,5,352.409945068359,0.839664295542,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,5,363.365569335937,0.842108516080,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,5,395.178064941406,0.843599599435,349,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,5,424.174914062500,0.844946292567,300,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,5,461.031785644531,0.845305432402,245,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,5,502.437472900391,0.845212397911,200,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,5,555.979302001953,0.845162258371,138,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,5,749.710645996094,0.827518166629,1999,2000,0.25,7,3,1,1,1
'higgs','lightgbm-na','depth',2,5,601.922471435547,0.832476450683,1156,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,5,475.829327148438,0.834677246597,713,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,5,342.812432128906,0.837575297425,500,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,5,349.111789306641,0.839359472672,398,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,5,353.999979980469,0.842056989013,304,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,5,375.841894042969,0.843039546732,239,300,0.25,511,9,1,1,1
'higgs','lightgbm-na','depth',8,5,390.391812011719,0.842771755731,206,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,5,417.271832031250,0.843613577019,178,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,5,424.078034179688,0.844841452464,150,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,5,394.268718994141,0.842716154360,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,5,412.663036865234,0.843552874542,200,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,5,387.738701904297,0.844083240680,197,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,5,397.568032958984,0.843743703166,192,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,5,281.822510009766,0.835892978578,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,5,282.373072021484,0.835443564056,400,400,0.25,63,6,1,0.8,1
'higgs','lightgbm-na','sampling',3,5,259.483148193359,0.835447001173,399,400,0.25,63,6,1,0.6,1
'higgs','lightgbm-na','sampling',4,5,209.669320312500,0.835227200210,400,400,0.25,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,4,909.275574951172,0.832296050175,1999,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,4,792.131202392578,0.838044663759,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,4,631.809315673828,0.840812758170,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,4,422.673693847656,0.839664295542,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,4,429.281281005859,0.842108516080,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,4,468.182488037109,0.843599599435,349,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,4,508.359308105469,0.844946292567,300,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,4,551.738730957031,0.845305432402,245,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,4,633.545041015625,0.845212397911,200,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,4,640.000588378906,0.845162258371,138,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,4,918.211235839844,0.827518166629,1999,2000,0.25,7,3,1,1,1
'higgs','lightgbm-na','depth',2,4,736.763637939453,0.832476450683,1156,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,4,577.940513916016,0.834677246597,713,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,4,419.128664062500,0.837575297425,500,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,4,422.591203857422,0.839359472672,398,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,4,413.707403320312,0.842056989013,304,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,4,442.143689697266,0.843039546732,239,300,0.25,511,9,1,1,1
'higgs','lightgbm-na','depth',8,4,462.867534912109,0.842774647548,206,250,0.25,1023,10,1,1,1
'higgs','lightgbm-na','depth',9,4,478.592411865234,0.843614191334,178,200,0.25,2047,11,1,1,1
'higgs','lightgbm-na','depth',10,4,488.465577148437,0.844844025688,150,150,0.25,4095,12,1,1,1
'higgs','lightgbm-na','hessian',1,4,468.264992187500,0.842718983582,200,200,0.25,1023,10,1,1,1
'higgs','lightgbm-na','hessian',2,4,482.777402832031,0.843554524085,200,200,0.25,1023,10,5,1,1
'higgs','lightgbm-na','hessian',3,4,476.403047851563,0.844083240680,197,200,0.25,1023,10,25,1,1
'higgs','lightgbm-na','hessian',4,4,470.977971191406,0.843743703166,192,200,0.25,1023,10,125,1,1
'higgs','lightgbm-na','sampling',1,4,371.736860107422,0.835892978578,400,400,0.25,63,6,1,1,1
'higgs','lightgbm-na','sampling',2,4,367.958763671875,0.835933311139,400,400,0.25,63,6,1,0.8,1
'higgs','lightgbm-na','sampling',3,4,340.436802734375,0.836070911792,400,400,0.25,63,6,1,0.6,1
'higgs','lightgbm-na','sampling',4,4,274.947998046875,0.835623464604,400,400,0.25,63,6,1,0.4,1
'higgs','lightgbm-na','leaves',1,3,1175.803736816406,0.832296050175,1999,2000,0.25,7,-1,1,1,1
'higgs','lightgbm-na','leaves',2,3,1040.774874755859,0.838044663759,1500,1500,0.25,15,-1,1,1,1
'higgs','lightgbm-na','leaves',3,3,869.916134765625,0.840812758170,1000,1000,0.25,31,-1,1,1,1
'higgs','lightgbm-na','leaves',4,3,592.860558105469,0.839664295542,500,500,0.25,63,-1,1,1,1
'higgs','lightgbm-na','leaves',5,3,608.567454833984,0.842108531729,400,400,0.25,127,-1,1,1,1
'higgs','lightgbm-na','leaves',6,3,651.906155029297,0.843599599435,349,350,0.25,255,-1,1,1,1
'higgs','lightgbm-na','leaves',7,3,731.936136962891,0.844946292567,300,300,0.25,511,-1,1,1,1
'higgs','lightgbm-na','leaves',8,3,792.434902099609,0.845305434409,245,250,0.25,1023,-1,1,1,1
'higgs','lightgbm-na','leaves',9,3,892.579966064453,0.845212476155,200,200,0.25,2047,-1,1,1,1
'higgs','lightgbm-na','leaves',10,3,931.567993164062,0.845162258371,138,150,0.25,4095,-1,1,1,1
'higgs','lightgbm-na','depth',1,3,1126.383719970703,0.827518166629,1999,2000,0.25,7,3,1,1,1
'higgs','lightgbm-na','depth',2,3,899.729343017578,0.832476450683,1156,1500,0.25,15,4,1,1,1
'higgs','lightgbm-na','depth',3,3,710.356787109375,0.834677246597,713,1000,0.25,31,5,1,1,1
'higgs','lightgbm-na','depth',4,3,510.734259033203,0.837575297425,500,500,0.25,63,6,1,1,1
'higgs','lightgbm-na','depth',5,3,506.488073730469,0.839359472672,398,400,0.25,127,7,1,1,1
'higgs','lightgbm-na','depth',6,3,529.880522949219,0.842056989013,304,350,0.25,255,8,1,1,1
'higgs','lightgbm-na','depth',7,3,542.431192871094,0.843039546732,239,300,0.25,511,9,1,1,1
